Filename,MinX,MinY,MinZ,MaxX,MaxY,MaxZ,Width,Height,Depth
Food_Pack\Turnip.glb,-0.00621867273002863,-0.00635787518694997,-0.00547636160627007,0.00626398902386427,0.00597895914688706,0.0184383820742369,0.0124826617538929,0.012336834333837029,0.023914743680506972
Food_Pack\Waffle.glb,-0.00567054841667414,-0.00764615181833506,-0.00116120465099812,0.00566946668550372,0.00764574343338609,0.00116120465099812,0.01134001510217786,0.01529189525172115,0.00232240930199624
Furniture\Bathroom Sink.glb,-0.0069474964402616,-0.00511631416156888,0.00150510005187243,0.0069474964402616,0.00303632253780961,0.0159734021872282,0.0138949928805232,0.00815263669937849,0.014468302135355769
Furniture\Bathroom Toilet Paper.glb,-0.00165776023641229,-0.000874382734764367,-0.000982694095000625,0.00134165096096694,0.000874382734764367,0.00246137590147555,0.0029994111973792297,0.001748765469528734,0.003444069996476175
Furniture\Bathtub.glb,-0.00803754944354296,-0.0177578460425138,-7.50532708480023e-05,0.00803754944354296,0.0212395135313272,0.012527022510767,0.01607509888708592,0.038997359573841,0.012602075781615003
Furniture\Bed King.glb,-0.0153206400573254,-0.0197642184793949,-1.86264510759759e-11,0.0153206400573254,0.0197642222046852,0.0121458219364285,0.0306412801146508,0.039528440684080096,0.012145821955054951
Furniture\Bed Single.glb,-0.00966569222509861,-0.0196999981999397,0.0,0.0101257581263781,0.0196999981999397,0.0135457487776875,0.01979145035147671,0.0393999963998794,0.0135457487776875
Furniture\Bunk Bed.glb,-0.00898067560046911,-0.0199869740754366,-0.000283071858575568,0.0127075873315334,0.0199869722127914,0.0300240702927113,0.02168826293200251,0.039973946288228,0.030307142151286867
Furniture\Cactus.glb,-0.00169128237757832,-0.00169128237757832,1.41949667522567e-05,0.00173446140252054,0.00169128237757832,0.00846336130052805,0.00342574378009886,0.00338256475515664,0.008449166333775793
Furniture\Ceiling Light.glb,-0.00180402584373951,-0.00174874986987561,-0.0101321469992399,0.0018040263094008,0.00182257709093392,-1.09766506284359e-05,0.00360805215314031,0.00357132696080953,0.010121170348611465
Furniture\Chair-Rlyhe93NNe.glb,-0.00380860897712409,-0.0038086159620434,-3.31739174725953e-05,0.00380860897712409,0.00444572046399117,0.0176445618271828,0.00761721795424818,0.00825433642603457,0.017677735744655396
Furniture\Chair.glb,-0.00380860897712409,-0.00380860897712409,-3.31739174725953e-05,0.00380860897712409,0.00444572838023305,0.0176445618271828,0.00761721795424818,0.008254337357357141,0.017677735744655396
Furniture\Column Round.glb,-0.00700021022930741,-0.00736042205244303,2.13337347787501e-09,0.0070001408457756,0.00736042065545917,0.0177275184541941,0.01400035107508301,0.0147208427079022,0.017727516320820622
Furniture\Couch Large.glb,-0.0273774489760399,-0.013171361759305,7.34646232736225e-10,0.0273774694651365,0.00675152335315943,0.0210644006729126,0.0547549184411764,0.01992288511246443,0.02106439993826637
Furniture\Couch Medium-mWgQ94zhDZ.glb,-0.0234407223761082,-0.0101997060701251,-0.000130989647004753,0.0234407037496567,0.0118349092081189,0.0189692974090576,0.0468814261257649,0.022034615278243998,0.019100287056062353
Furniture\Couch Medium.glb,-0.0225933138281107,-0.0105386264622211,1.05941977412982e-09,0.0225933138281107,0.00945615116506815,0.0195934250950813,0.0451866276562214,0.01999477762728925,0.019593424035661527
Furniture\Couch Small-X9msj0gtb5.glb,-0.0105682481080294,-0.0131713785231113,-1.83661558184056e-10,0.0105682481080294,0.00675150565803051,0.0126911420375109,0.0211364962160588,0.01992288418114181,0.012691142221172458
Furniture\Couch Small.glb,-0.0144273536279798,-0.0101997060701251,-0.000130989239551127,0.0144273489713669,0.0118349092081189,0.0189692974090576,0.0288547025993467,0.022034615278243998,0.019100286648608727
Furniture\Curtains Double.glb,-0.0169396232813597,-0.00114447704982013,-5.85712368774693e-05,0.0177483633160591,0.00362029601819813,0.0433862246572971,0.0346879865974188,0.00476477306801826,0.04344479589417457
Furniture\Dead Houseplant.glb,-0.00284777069464326,-0.00253554689697921,1.41949667522567e-05,0.00232371082529426,0.00263578747399151,0.0155801670625806,0.0051714815199375205,0.005171334370970721,0.015565972095828343
Furniture\Door Double.glb,-0.0173577107489109,-0.00214898120611906,0.0,0.0173577200621367,0.00214898237027228,0.0418783612549305,0.034715430811047596,0.00429796357639134,0.0418783612549305
Furniture\Door-8it1hH1oRu.glb,-0.0173984374850988,-0.00210558227263391,0.0,-1.54972070731674e-08,0.00210557924583554,0.041976559907198,0.017398421987891727,0.00421116151846945,0.041976559907198
Furniture\Door-atrxVW0q9N.glb,-0.0173984169960022,-0.00210558087565005,0.0,3.57627860658738e-09,0.00210558040998876,0.041976559907198,0.017398420572280807,0.00421116128563881,0.041976559907198
Furniture\Door-b0AIfzp6VL.glb,-0.0173984374850988,-0.00224789325147867,0.0,-1.54972070731674e-08,0.00217625568620861,0.041976559907198,0.017398421987891727,0.0044241489376872795,0.041976559907198
Furniture\Door-ihXwSN12P1.glb,-0.0173577144742012,-0.00207925890572369,-4.65661276899398e-12,1.78813930329369e-09,0.00207926123403013,0.0418783575296402,0.017357716262340502,0.00415852013975382,0.04187835753429681
Furniture\Door-KGt4ztcKrM.glb,-0.0173984374850988,-0.0021055806428194,0.0,-1.54972070731674e-08,0.0021055806428194,0.0419765710830688,0.017398421987891727,0.0042111612856388,0.0419765710830688
Furniture\Door-LI93WgnjyS.glb,-0.0173577144742012,-0.00210065557621419,-4.65661276899398e-12,0.0,0.00210065324790776,0.0418783575296402,0.0173577144742012,0.00420130882412195,0.04187835753429681
Furniture\Door-xuFNaNLzfE.glb,-0.0173983983695507,-0.00210558087565005,-5.63450119894782e-10,2.26497647304313e-08,0.00210558087565005,0.0419765710830688,0.017398421019315432,0.0042111617513001,0.04197657164651892
Furniture\Door.glb,-0.0173984169960022,-0.0021055806428194,-5.63450119894782e-10,3.57627860658738e-09,0.0021055806428194,0.0419765710830688,0.017398420572280807,0.0042111612856388,0.04197657164651892
Furniture\Drawer-8xZQEZL2w3.glb,-0.0139702996239066,-0.00555445160716772,-7.22680924809538e-05,0.0139702996239066,0.00563162146136165,0.0206288993358612,0.0279405992478132,0.011186073068529371,0.020701167428342153
Furniture\Drawer-G1H0wnCHQf.glb,-0.0201760027557611,-0.00560019258409739,-9.41621838137507e-05,0.0201759878546,0.00558588001877069,0.0129552120342851,0.0403519906103611,0.01118607260286808,0.01304937421809885
Furniture\Drawer-N3ERi89OeO.glb,-0.0139702996239066,-0.00597320822998881,0.000110763234260958,0.0139702996239066,0.00555445160716772,0.0134325856342912,0.0279405992478132,0.01152765983715653,0.013321822400030242
Furniture\Drawer-T4uDbyP90C.glb,-0.0207653399556875,-0.00668245600536466,-7.14838466198131e-10,0.0207653399556875,0.00668245553970337,0.0157717876136303,0.041530679911375,0.013364911545068029,0.015771788328468764
Furniture\Drawer.glb,-0.0139703070744872,-0.00560020841658115,-9.41621838137507e-05,0.013970292173326,0.00558586465194821,0.0134349931031466,0.0279405992478132,0.01118607306852936,0.01352915528696035
Furniture\Fireplace.glb,-0.0162490122020245,-0.00665413541719317,-9.00280738846959e-10,0.0162490587681532,0.00492432340979576,0.0256119668483734,0.032498070970177706,0.01157845882698893,0.025611967748654138
Furniture\Houseplant-bfLOqIV5uP.glb,-0.00537985330447555,-0.00634010834619403,1.50235400724341e-05,0.00628260849043727,0.00586048280820251,0.00883358903229237,0.01166246179491282,0.012200591154396541,0.008818565492219935
Furniture\Houseplant-dveIJ0xNpX.glb,-0.00474839797243476,-0.00479107117280364,1.41949667522567e-05,0.00565045420080423,0.00570996850728989,0.00960027612745762,0.01039885217323899,0.01050103968009353,0.009586081160705364
Furniture\Houseplant-f6GPjbEgg0.glb,-0.00291800079867244,-0.00371498195454478,1.50237638081308e-05,0.0047723944298923,0.0032276154961437,0.00718860421329737,0.007690395228564739,0.00694259745068848,0.007173580449489239
Furniture\Houseplant-IBLX2Jz90O.glb,-0.00235991855151951,-0.00239447131752968,1.41949667522567e-05,0.0027578987646848,0.00288907997310162,0.00425049057230353,0.0051178173162043095,0.0052835512906312995,0.004236295605551273
Furniture\Houseplant-VtJh4Irl4w.glb,-0.00169128237757832,-0.00169128237757832,1.41949667522567e-05,0.00169128237757832,0.00169128237757832,0.00929789617657661,0.00338256475515664,0.00338256475515664,0.009283701209824352
Furniture\Houseplant.glb,-0.00125275331083685,-0.00125275331083685,1.05145400084439e-05,0.00125275331083685,0.00125275331083685,0.00385943427681923,0.0025055066216737,0.0025055066216737,0.003848919736810786
Furniture\Kitchen Fridge.glb,-0.00648796185851097,-0.00717561691999435,7.10621679900214e-05,0.00648796185851097,0.00584298139438033,0.0331554971635342,0.01297592371702194,0.01301859831437468,0.03308443499554418
Furniture\Kitchen Sink.glb,-0.00505405571311712,-0.00615020794793963,5.10511685009041e-12,0.00505406130105257,0.00505405943840742,0.0192439556121826,0.01010811701416969,0.01120426738634705,0.019243955607077482
Furniture\L Couch.glb,-0.032992847263813,-0.0294676125049591,-0.000154544759425335,0.0231512431055307,0.0138021120801568,0.02245869114995,0.0561440903693437,0.043269724585115896,0.022613235909375334
Furniture\Lamp.glb,-0.00156644126400352,-0.001647041994147,0.0,0.00156644126400352,0.00164706574287266,0.00756699172779918,0.00313288252800704,0.00329410773701966,0.00756699172779918
Furniture\Light Ceiling Single.glb,-0.00132116454187781,-0.00138915458228439,-0.00476460531353951,0.00132116465829313,0.00138915458228439,1.92270344996359e-05,0.0026423292001709403,0.00277830916456878,0.004783832348039146
Furniture\Light Ceiling-NNlnaiDJIh.glb,-0.00387872010469437,-0.0038787208031863,-0.0129664177075028,0.00387872173450887,0.0038787208031863,0.0,0.00775744183920324,0.0077574416063726,0.0129664177075028
Furniture\Light Ceiling-ToOLJDO5FI.glb,-0.00268520531244576,-0.00268520531244576,-0.00677873240783811,0.00268520531244576,0.00268520531244576,8.56859638798113e-10,0.00537041062489152,0.00537041062489152,0.006778733264697748
Furniture\Light Ceiling.glb,-0.00220255367457867,-0.00213506678119302,-0.00823136046528816,0.00220255367457867,0.00222520250827074,-1.09766506284359e-05,0.00440510734915734,0.00436026928946376,0.008220383814659725
Furniture\Light Chandelier.glb,-0.00406551733613014,-0.00406552432104945,-0.00518815964460373,0.00406554620712996,0.00406553875654936,-6.67899291428853e-10,0.0081310635432601,0.00813106307759881,0.005188158976704439
Furniture\Light Cube-gJpALEpLcy.glb,-0.00277112727053463,-0.00320361042395234,-0.00920773856341839,0.00277113425545394,0.00320360623300076,1.51753411046229e-05,0.00554226152598857,0.0064072166569531,0.009222913904523013
Furniture\Light Cube.glb,-0.00281877280212939,-0.00281878071837127,-0.0103371068835258,0.00281878723762929,0.00281878071837127,1.51753411046229e-05,0.0056375600397586805,0.00563756143674254,0.010352282224630423
Furniture\Light Desk.glb,-0.0012576465960592,-0.00327409547753632,1.54690724230022e-06,0.0012576465960592,0.0012576465960592,0.00573358172550797,0.0025152931921184,0.0045317420735955195,0.00573203481826567
Furniture\Light Floor-eBQtooeh43.glb,-0.00140446319710463,-0.00147674011532217,0.000144414691021666,0.00140446331351995,0.00147673988249153,0.0161770414561033,0.0028089265106245797,0.0029534799978137,0.016032626765081635
Furniture\Light Floor.glb,-0.00200123293325305,-0.00210420764051378,-5.22633082644663e-11,0.00200123293325305,0.0021042344160378,0.00894197355955839,0.0040024658665061,0.00420844205655158,0.008941973611821698
Furniture\Light Icosahedron.glb,-0.00251075392588973,-0.0023964811116457,-0.0087827630341053,0.00251075392588973,0.0023964811116457,1.51753411046229e-05,0.00502150785177946,0.0047929622232914,0.008797938375209922
Furniture\Light Stand.glb,-0.00386681407690048,-0.0040658232755959,1.26230831343221e-11,0.00386686553247273,0.00406584888696671,0.0299378298223019,0.00773367960937321,0.008131672162562609,0.029937829809678816
Furniture\Night Stand-08S1j15Jcx.glb,-0.00476114824414253,-0.00476114824414253,3.79443918063771e-05,0.00476114824414253,0.00476114824414253,0.00828713271766901,0.00952229648828506,0.00952229648828506,0.008249188325862633
Furniture\Night Stand-7cobkfclNv.glb,-0.00476114824414253,-0.00476114824414253,1.6610025340924e-05,0.00476114824414253,0.00476114824414253,0.00828713271766901,0.00952229648828506,0.00952229648828506,0.008270522692328086
Furniture\Night Stand.glb,-0.00476114824414253,-0.00476114824414253,3.79443918063771e-05,0.00476114824414253,0.00476114824414253,0.00949045643210411,0.00952229648828506,0.00952229648828506,0.009452512040297734
Furniture\Oven.glb,-0.00585609674453735,-0.00557334581390023,0.0,0.00585609674453735,0.00513028679415584,0.0159260686486959,0.0117121934890747,0.010703632608056068,0.0159260686486959
Furniture\Round Rug.glb,-0.0124636711552739,-0.0126559333875775,-1.33921196354692e-09,0.0124636571854353,0.0126559399068356,0.000157358779688366,0.024927328340709203,0.0253118732944131,0.00015736011890032955
Furniture\Rug.glb,-0.0105819450691342,-0.0153723955154419,-8.66571735969046e-06,0.0107303597033024,0.015559695661068,0.000357914570486173,0.0213123047724366,0.0309320911765099,0.00036658028784586344
Furniture\Shelf Large.glb,-0.0222173426300287,-0.00377999455668032,-0.000235165498452261,0.0115916216745973,0.00377999455668032,0.0441456250846386,0.033808964304626,0.00755998911336064,0.044380790583090864
Furniture\Shelf Small-TfdgUV2RYe.glb,-0.00519811036065221,-0.00275193410925567,-0.000211076694540679,0.00519810849800706,0.00275193178094923,0.00368708814494312,0.010396218858659271,0.0055038658902049,0.003898164839483799
Furniture\Shelf Small.glb,-0.00972164329141378,-0.00275193410925567,-0.000211076709092595,0.00972164142876863,0.00275193294510245,0.00556270126253366,0.019443284720182412,0.00550386705435812,0.005773777971626255
Furniture\Square Plate.glb,-0.00176017626654357,-0.0017601844156161,-1.09750375454354e-09,0.00176017626654357,0.0017601678846404,0.000250161479925737,0.00352035253308714,0.0035203523002565002,0.00025016257742949155
Furniture\Stool.glb,-0.00337629043497145,-0.00355049269273877,-8.87841597432271e-05,0.00337714748457074,0.00355049269273877,0.0136342383921146,0.00675343791954219,0.00710098538547754,0.013723022551857826
Furniture\Table Lamp.glb,-0.00175364210736006,-0.0017536657396704,-3.6857525365086e-10,0.0017536892555654,0.0017536657396704,0.00763150025159121,0.00350733136292546,0.0035073314793408,0.007631500620166464
Furniture\Table Round Large.glb,-0.0185668375343084,-0.00970495026558638,5.09760284330696e-05,0.018566831946373,0.00970492884516716,0.0112629337236285,0.0371336694806814,0.01940987911075354,0.01121195769519543
Furniture\Table Round Small-57W671WvS2.glb,-0.00970493722707033,-0.00970493722707033,-2.69482807198074e-05,0.00970493722707033,0.00970493722707033,0.011446357704699,0.01940987445414066,0.01940987445414066,0.011473305985418807
Furniture\Table Round Small.glb,-0.00970493629574776,-0.00970493629574776,-0.000631491595413536,0.00970493629574776,0.00970493629574776,0.011446357704699,0.01940987259149552,0.01940987259149552,0.012077849300112535
Furniture\Toilet Paper stack.glb,-0.0016723939916119,-0.00174905813764781,2.00443282665219e-05,0.00167239422444254,0.00174905790481716,0.00376712228171527,0.00334478821605444,0.00349811604246497,0.003747077953448748
Furniture\Toilet.glb,-0.00598334288224578,-0.00791878532618284,-0.000131093693198636,0.00598334288224578,0.0089952340349555,0.0188756342977285,0.01196668576449156,0.01691401936113834,0.019006727990927137
Furniture\Towel Rack.glb,-0.0056088101118803,-0.000345010572345927,-0.00621397001668811,0.00623665424063802,0.00126615387853235,0.000324235239531845,0.01184546435251832,0.001611164450878277,0.006538205256219955
Furniture\Trashcan Large.glb,-0.00611618207767606,-0.00611618487164378,-5.00424284837209e-05,0.00611618347465992,0.00611617974936962,0.0184128396213055,0.012232365552335981,0.0122323646210134,0.01846288204978922
Furniture\Trashcan Small-ZWYTK2SmBA.glb,-0.00232388009317219,-0.00214226962998509,-0.000700054923072457,0.00232388009317219,0.00214226962998509,0.004902726970613,0.00464776018634438,0.00428453925997018,0.0056027818936854575
Furniture\Trashcan Small.glb,-0.0025151448789984,-0.00163992412853986,-6.86005805619061e-05,0.0025151448789984,0.0014222163008526,0.00705583207309246,0.0050302897579968,0.00306214042939246,0.007124432653654366
Furniture\Trashcan-XSwahu252t.glb,-0.00606879405677319,-0.00720420153811574,-2.84008564221949e-07,0.006103974301368,0.00870922580361366,0.0221117325127125,0.01217276835814119,0.0159134273417294,0.02211201652127672
Furniture\Trashcan.glb,-0.00377350230701268,-0.00377350253984332,-3.38941483386812e-12,0.00377350440248847,0.00377350440248847,0.010740882717073,0.00754700670950115,0.00754700694233179,0.010740882720462416
Furniture\Washing Machine.glb,-0.00645956862717867,-0.00706056691706181,0.0,0.00645956862717867,0.00617654947564006,0.0147019540891051,0.01291913725435734,0.013237116392701871,0.0147019540891051
Furniture\Window Large.glb,-0.00916214752942324,-0.000705520098563284,-5.9604643443123e-10,0.00916214752942324,0.00070552050601691,0.0169845316559076,0.01832429505884648,0.001411040604580194,0.016984532251954034
Furniture\Window Round.glb,-0.00453195301815867,-0.000562785775400698,0.0,0.00453197211027145,0.000562786066439003,0.0154980132356286,0.009063925128430121,0.001125571841839701,0.0154980132356286
Furniture\Window Small.glb,-0.00464098667725921,-0.000705520331393927,-2.38418573772492e-09,0.00464099645614624,0.000705520331393927,0.0123795093968511,0.00928198313340545,0.001411040662787854,0.012379511781036837
Houses\Bench A.glb,-0.00999999977648258,-7.33143157294336e-10,-0.00716649973765016,0.00999999977648258,0.0140594355762005,0.00599999958649278,0.01999999955296516,0.014059436309343658,0.01316649932414294
Houses\Bench B.glb,-0.0100000184029341,-5.7022137012197e-10,-0.00499999430030584,0.00999998115003109,0.00500000128522515,0.00500000547617674,0.019999999552965192,0.0050000018554465205,0.009999999776482579
Houses\Boots.glb,-0.00475236028432846,-4.63637711556331e-10,-0.00305038085207343,0.00475236028432846,0.00587169919162989,0.00404135184362531,0.00950472056865692,0.005871699655267602,0.00709173269569874
Houses\Cobblestones.glb,-0.00904626958072186,-0.00101474509574473,-0.00807092431932688,0.00880812481045723,0.000973674352280796,0.00849827192723751,0.01785439439117909,0.001988419448025526,0.01656919624656439
Houses\Doormat.glb,-0.00599999958649278,-6.26101670508916e-10,-0.00349999917671084,0.00599999958649278,0.00100000039674342,0.00350000010803342,0.01199999917298556,0.0010000010228450905,0.00699999928474426
Houses\Fence Corner.glb,-0.00209518638439476,-7.44695057619538e-07,-0.00209519057534635,0.0224701501429081,0.0127695370465517,0.0224701464176178,0.02456533652730286,0.012770281741609319,0.024565336992964152
Houses\Fence Open Long.glb,-0.01999999769032,-7.44657484119671e-07,-0.00150000210851431,0.00247014872729778,0.0127695333212614,0.00150000001303852,0.02247014641761778,0.01277027797874552,0.00300000212155283
Houses\Fence Open Wide Long.glb,-0.01999999769032,-7.44657484119671e-07,-0.00150000210851431,0.00247014872729778,0.0127695333212614,0.00150000001303852,0.02247014641761778,0.01277027797874552,0.00300000212155283
Houses\Fence Open.glb,-0.00999999884516001,-7.44657484119671e-07,-0.00150000210851431,0.00247014872729778,0.0127695333212614,0.00150000001303852,0.012470147572457789,0.01277027797874552,0.00300000212155283
Houses\Fence Post.glb,-0.00247014872729778,-7.44657484119671e-07,-0.00150000210851431,0.00247014872729778,0.0127695333212614,0.00150000001303852,0.00494029745459556,0.01277027797874552,0.00300000212155283
Houses\Fence Rails Long.glb,-0.01999999769032,0.00199999823234975,-0.00100000121165067,1.11758706455856e-10,0.00799999944865704,0.000999999581836164,0.019999997802078708,0.006000001216307289,0.002000000793486834
Houses\Fence Rails.glb,-0.00999999884516001,0.00199999823234975,-0.00100000121165067,-3.72529021519519e-11,0.00799999944865704,0.000999999581836164,0.009999998807907107,0.006000001216307289,0.002000000793486834
Houses\Fence Straight Long.glb,-0.0124701485037804,-7.44657484119671e-07,-0.00150000245776027,0.0124701494351029,0.0127695333212614,0.0015000068815425,0.024940297938883298,0.01277027797874552,0.00300000933930277
Houses\Fence Straight.glb,-0.00247014872729778,-7.44657484119671e-07,-0.00150000210851431,0.0124701485037804,0.0127695333212614,0.00150000001303852,0.014940297231078179,0.01277027797874552,0.00300000212155283
Houses\Fence Wide Long.glb,-0.0124701494351029,-7.44657484119671e-07,-0.00150000210851431,0.0124701485037804,0.0127695333212614,0.00150000001303852,0.024940297938883298,0.01277027797874552,0.00300000212155283
Houses\Floor Base.glb,-0.0499999970197678,-0.00500000594183803,-0.0399999991059303,0.0499999970197678,6.3539067340912e-09,0.0399999991059303,0.0999999940395356,0.0050000122957447645,0.0799999982118606
Houses\Foliage A.glb,-0.00212172325700521,-0.000651454320177436,-0.00210771639831364,0.00315291853621602,0.00366706750355661,0.00234205834567547,0.00527464179322123,0.004318521823734046,0.00444977474398911
Houses\Foliage B.glb,-0.00353416544385254,-0.000651454436592758,-0.00234093610197306,0.00348245492205024,0.00366706750355661,0.00230414164252579,0.00701662036590278,0.004318521940149368,0.00464507774449885
Houses\Gate Double Left.glb,0.0,0.000999999814666808,-0.0010000019101426,0.00999999977648258,0.0119411656633019,0.0020510614849627,0.00999999977648258,0.010941165848635092,0.0030510633951053
Houses\Gate Double Right.glb,-0.00999999977648258,0.000999999814666808,-0.0010000019101426,0.0,0.0119411656633019,0.0020510614849627,0.00999999977648258,0.010941165848635092,0.0030510633951053
Houses\Gate Single.glb,-0.0199999995529652,0.000999999814666808,-0.0010000019101426,0.0,0.0119411656633019,0.0020510614849627,0.0199999995529652,0.010941165848635092,0.0030510633951053
Houses\House.glb,-0.0294999983161688,-0.00405943812802434,-0.0221726130694151,0.0295000020414591,0.0560000389814377,0.0432499647140503,0.059000000357627896,0.06005947710946204,0.0654225777834654
Houses\Letter.glb,-0.00266875000670552,-0.00184294988866895,-0.00111265410669148,0.00233124988153577,0.00165705010294914,0.000387345906347036,0.004999999888241289,0.00349999999161809,0.0015000000130385158
Houses\Mailbox.glb,-0.00269783311523497,-0.000600002007558942,-0.00175000412855297,0.00269783311523497,0.0210000015795231,0.00999999884516001,0.00539566623046994,0.021600003587082042,0.011750002973712979
Houses\Package.glb,-0.00502498913556337,-5.21062748504164e-10,-0.00397500488907099,0.00497501017525792,0.00499999988824129,0.00402499595656991,0.009999999310821291,0.005000000409304039,0.008000000845640901
Houses\Tree Large.glb,-0.0143858175724745,-0.00300000864081085,-0.0141863925382495,0.0140577564015985,0.0441458113491535,0.0141863916069269,0.028443573974073003,0.047145819989964345,0.0283727841451764
Houses\Tree.glb,-0.0114709204062819,-0.00300000025890768,-0.0113491136580706,0.0112965973094106,0.0319250486791134,0.0113491136580706,0.0227675177156925,0.034925048938021085,0.0226982273161412
Outdoor_Decorations\Bamboo.glb,-3.5584762096405,-4.75618028640747,-3.37293744087219,3.50565075874329,6.09240627288818,2.9933488368988,7.06412696838379,10.84858655929565,6.366286277770991
Outdoor_Decorations\Bench.glb,-0.989899337291718,-0.34524866938591,-0.296358525753021,0.989719808101654,0.174636155366898,0.296358525753021,1.979619145393372,0.519884824752808,0.592717051506042
Outdoor_Decorations\Bird House.glb,-0.508416533470154,-1.76155424118042,-0.440301686525345,0.508416652679443,0.854637742042542,0.440301775932312,1.0168331861495972,2.616191983222962,0.8806034624576571
Outdoor_Decorations\Bonsai.glb,-1.05697751045227,-1.39657294750214,-1.26315653324127,1.51922559738159,0.886250913143158,0.826009213924408,2.57620310783386,2.2828238606452977,2.089165747165678
Outdoor_Decorations\Bottle.glb,-0.0788967907428741,-0.361254811286926,-0.0788968876004219,0.0788969844579697,0.138955965638161,0.0788968876004219,0.1577937752008438,0.500210776925087,0.1577937752008438
Outdoor_Decorations\Bridge.glb,-1.55151605606079,-1.69481778144836,-2.21401524543762,1.55151617527008,1.01161909103394,2.21401572227478,3.10303223133087,2.7064368724823,4.4280309677124
Outdoor_Decorations\Chair.glb,-0.437968254089355,-0.746457636356354,-0.44062277674675,0.437968254089355,0.707815527915955,0.665614664554596,0.87593650817871,1.454273164272309,1.1062374413013458
Outdoor_Decorations\Chiminea.glb,-0.596924662590027,-1.15932583808899,-0.611294388771057,0.596924662590027,1.80107462406158,0.547763526439667,1.193849325180054,2.96040046215057,1.1590579152107239
Outdoor_Decorations\Cup Tea.glb,-0.121962487697601,-0.0500669367611408,-0.120768904685974,0.0903726369142532,0.0464407354593277,0.120768904685974,0.2123351246118542,0.0965076722204685,0.241537809371948
Outdoor_Decorations\Cup.glb,-0.0863605663180351,-0.128430798649788,-0.086360290646553,0.0863601118326187,0.190509736537933,0.0863602980971336,0.17272067815065378,0.31894053518772103,0.1727205887436866
Outdoor_Decorations\Fan.glb,-1.06853592395782,-0.367865592241287,-1.07713997364044,1.07596242427826,0.549091517925262,1.07208704948425,2.14449834823608,0.916957110166549,2.14922702312469
Outdoor_Decorations\Fire Place.glb,-2.15271806716919,-1.52625131607056,-0.635868489742279,2.15254878997803,4.97406578063965,1.2282555103302,4.30526685714722,6.50031709671021,1.864124000072479
Outdoor_Decorations\Flower Bed-dM9hXXth1I.glb,-2.21193552017212,-0.133935689926147,-2.21193552017212,2.21193552017212,0.0938256978988647,2.21193552017212,4.42387104034424,0.2277613878250117,4.42387104034424
Outdoor_Decorations\Flower Bed-eUCvK3Oq9z.glb,-1.70148873329163,-0.37663546204567,-1.70148873329163,1.70148873329163,0.126895278692245,1.70148873329163,3.40297746658326,0.503530740737915,3.40297746658326
Outdoor_Decorations\Flower Bed-kxvm53IIIU.glb,-1.73596262931824,-0.24301965534687,-1.73596262931824,2.26403713226318,0.102622255682945,2.26403713226318,3.99999976158142,0.345641911029815,3.99999976158142
Outdoor_Decorations\Flower Bed-wibWtE6p8L.glb,-2.57994174957275,-0.224183976650238,-1.6490603685379,2.57994174957275,0.0879331082105637,1.83083629608154,5.1598834991455,0.3121170848608017,3.47989666461944
Outdoor_Decorations\Flower Bed.glb,-2.32804441452026,-0.141007855534554,-0.591985940933228,2.32804441452026,0.0697214677929878,0.591985940933228,4.65608882904052,0.2107293233275418,1.183971881866456
Outdoor_Decorations\Flower Pot-F8zLx6wGG8.glb,-0.712465167045593,-1.53842866420746,-0.362398058176041,0.727492153644562,0.47811496257782,0.368796080350876,1.439957320690155,2.01654362678528,0.731194138526917
Outdoor_Decorations\Flower Pot-FNqGPLKY0V.glb,-0.276096522808075,-0.92977386713028,-0.26943764090538,0.322793215513229,0.73963862657547,0.29222708940506,0.598889738321304,1.66941249370575,0.5616647303104401
Outdoor_Decorations\Flower Pot-k1FsCQTgWu.glb,-0.291343033313751,-0.913841128349304,-0.341204941272736,0.300346493721008,0.237205773591995,0.342019259929657,0.5916895270347591,1.151046901941299,0.683224201202393
Outdoor_Decorations\Flower Pot-Kgt363WkKd.glb,-0.501895546913147,-1.03602850437164,-0.336564511060715,0.529862403869629,0.817556202411652,0.281644731760025,1.0317579507827759,1.853584706783292,0.61820924282074
Outdoor_Decorations\Flower Pot-oUUQhKrSUL.glb,-0.389732897281647,-1.11330199241638,-0.449849307537079,0.487345606088638,1.14357936382294,0.519447147846222,0.877078503370285,2.2568813562393197,0.969296455383301
Outdoor_Decorations\Flower Pot-u0CrZnpykb.glb,-0.471447288990021,-0.893782317638397,-0.500594615936279,0.48265665769577,0.316342383623123,0.516418218612671,0.954103946685791,1.21012470126152,1.01701283454895
Outdoor_Decorations\Flower Pot.glb,-0.43305492401123,-1.35061311721802,-0.436012625694275,0.451690137386322,0.458334386348724,0.41837278008461,0.884745061397552,1.808947503566744,0.854385405778885
Outdoor_Decorations\Flowers.glb,-1.07380664348602,-0.627340376377106,-1.00521314144135,1.05261337757111,0.494490414857864,1.0761536359787,2.12642002105713,1.12183079123497,2.08136677742005
Outdoor_Decorations\Garden Lamp.glb,-0.137186348438263,-0.331468850374222,-0.137186318635941,0.137186333537102,0.202832594513893,0.137186318635941,0.274372681975365,0.534301444888115,0.274372637271882
Outdoor_Decorations\Gazebo.glb,-2.90261554718018,-2.63956832885742,-2.90261626243591,2.90261554718018,4.0112361907959,2.90261554718018,5.80523109436036,6.65080451965332,5.80523180961609
